node1,node2
G_6331,D_ORPHA:101016
G_1371,D_OMIM:618892
G_10594,D_OMIM:600059
G_84081,D_OMIM:620001
G_92154,D_OMIM:620086
G_5781,D_ORPHA:2499
G_55967,D_OMIM:618244
G_4763,D_ORPHA:29072
G_25,D_ORPHA:521
G_5295,D_ORPHA:3163
G_29760,D_ORPHA:33110
G_55325,D_ORPHA:442835
G_672,D_OMIM:614320
G_23321,D_ORPHA:397968
G_10699,D_OMIM:614595
G_219285,D_ORPHA:619367
G_84662,D_ORPHA:329469
G_2259,D_OMIM:193003
G_4644,D_ORPHA:33445
G_4897,D_ORPHA:528084
G_2937,D_OMIM:266130
G_2584,D_OMIM:230200
G_10577,D_ORPHA:216972
G_9380,D_ORPHA:93599
G_1186,D_OMIM:166600
G_1524,D_OMIM:613784
G_55628,D_OMIM:619557
G_4609,D_OMIM:113970
G_111,D_ORPHA:1429
G_7249,D_ORPHA:210159
G_5327,D_ORPHA:480528
G_2218,D_ORPHA:154
G_1413,D_OMIM:610425
G_6690,D_OMIM:608189
G_5925,D_ORPHA:70573
G_2318,D_OMIM:609524
G_1984,D_OMIM:619376
G_4297,D_ORPHA:402017
G_55249,D_OMIM:602531
G_2260,D_ORPHA:99798
G_2671,D_ORPHA:330054
G_27031,D_ORPHA:3156
G_6507,D_ORPHA:2131
G_128866,D_OMIM:605387
G_6929,D_OMIM:619824
G_5727,D_OMIM:109400
G_7040,D_ORPHA:586
G_79001,D_OMIM:122700
G_29123,D_ORPHA:261250
G_5279,D_ORPHA:88616
G_4893,D_OMIM:614470
G_5321,D_OMIM:618372
G_7156,D_OMIM:618098
G_5080,D_ORPHA:98946
G_729238,D_ORPHA:2032
G_4771,D_OMIM:607174
G_4982,D_ORPHA:1416
G_8260,D_ORPHA:568
G_1410,D_OMIM:613869
G_443,D_ORPHA:314911
G_201163,D_ORPHA:122
G_26047,D_OMIM:610042
G_3759,D_OMIM:609622
G_9394,D_ORPHA:478
G_145258,D_OMIM:602471
G_54903,D_OMIM:617121
G_7048,D_OMIM:610168
G_59341,D_OMIM:156530
G_116115,D_OMIM:619877
G_51422,D_OMIM:194200
G_388551,D_ORPHA:90636
G_28514,D_OMIM:618709
G_57165,D_ORPHA:280282
G_6237,D_ORPHA:86834
G_4854,D_ORPHA:136
G_2132,D_OMIM:616682
G_4597,D_OMIM:614714
G_80114,D_ORPHA:730
G_1565,D_OMIM:608902
G_81839,D_ORPHA:3027
G_26511,D_OMIM:601626
G_5010,D_OMIM:619328
G_8722,D_ORPHA:352709
G_2591,D_ORPHA:306661
G_4615,D_ORPHA:70592
G_4439,D_OMIM:619937
G_2147,D_OMIM:601367
G_93953,D_OMIM:301077
G_54414,D_OMIM:613551
G_256471,D_OMIM:616170
G_54209,D_ORPHA:2770
G_2322,D_ORPHA:585909
G_5723,D_OMIM:614023
G_345643,D_ORPHA:244
G_347733,D_ORPHA:467166
G_81562,D_ORPHA:88616
G_55869,D_ORPHA:199
G_2153,D_ORPHA:391320
G_79816,D_ORPHA:488191
G_5251,D_OMIM:307800
G_55975,D_ORPHA:791
G_55690,D_OMIM:615009
G_6103,D_OMIM:300455
G_57096,D_OMIM:608194
G_6453,D_ORPHA:178469
G_63901,D_OMIM:602361
G_55717,D_ORPHA:478
G_8220,D_OMIM:192430
G_79140,D_OMIM:209900
G_3459,D_OMIM:607948
G_114803,D_ORPHA:508542
G_25923,D_ORPHA:36386
G_724066,D_ORPHA:98760
G_55733,D_ORPHA:1422
G_6443,D_OMIM:604286
G_9361,D_OMIM:600373
G_526,D_ORPHA:79499
G_11160,D_ORPHA:247604
G_6697,D_ORPHA:70594
G_23562,D_OMIM:614035
G_1106,D_ORPHA:1942
G_51021,D_OMIM:610498
G_11277,D_ORPHA:536
G_5723,D_ORPHA:583612
G_6323,D_ORPHA:442835
G_54916,D_OMIM:617478
G_1188,D_OMIM:607364
G_6005,D_OMIM:268150
G_25913,D_OMIM:620368
G_9531,D_OMIM:613881
G_238,D_OMIM:613014
G_54949,D_OMIM:601650
G_477,D_OMIM:619602
G_51763,D_ORPHA:662184
G_340665,D_OMIM:614974
G_5376,D_OMIM:145900
G_100131801,D_OMIM:619055
G_7422,D_OMIM:603933
G_2064,D_OMIM:167000
G_5663,D_OMIM:172700
G_51473,D_ORPHA:480556
G_229,D_OMIM:229600
G_6810,D_OMIM:620745
G_121278,D_OMIM:613003
G_55717,D_ORPHA:432
G_3861,D_OMIM:131760
G_200931,D_OMIM:619484
G_10846,D_OMIM:616921
G_55901,D_OMIM:618734
G_5213,D_ORPHA:371
G_9150,D_ORPHA:48431
G_2255,D_OMIM:620193
G_79669,D_OMIM:620177
G_8818,D_ORPHA:329178
G_3815,D_ORPHA:158778
G_128637,D_ORPHA:2510
G_7040,D_OMIM:131300
G_23524,D_OMIM:620439
G_3123,D_ORPHA:2073
G_4703,D_ORPHA:399103
G_10133,D_OMIM:613435
G_3543,D_ORPHA:33110
G_26100,D_OMIM:618453
G_79738,D_ORPHA:110
G_2672,D_OMIM:607847
G_311,D_ORPHA:803
G_5406,D_OMIM:614338
G_5296,D_OMIM:603387
G_7137,D_ORPHA:75249
G_248,D_ORPHA:597887
G_114902,D_ORPHA:67042
G_79001,D_OMIM:607473
G_64135,D_OMIM:615846
G_51314,D_ORPHA:244
G_51601,D_OMIM:616299
G_6444,D_ORPHA:219
G_4329,D_OMIM:614105
G_9907,D_ORPHA:306511
G_11342,D_ORPHA:544503
G_1281,D_ORPHA:231160
G_2316,D_ORPHA:1826
G_1482,D_ORPHA:95712
G_5961,D_ORPHA:99003
G_3848,D_ORPHA:50942
G_1538,D_OMIM:301119
G_4141,D_OMIM:620323
G_6950,D_OMIM:621021
G_11155,D_ORPHA:54260
G_4221,D_ORPHA:97279
G_6100,D_OMIM:180104
G_1417,D_OMIM:609741
G_2304,D_ORPHA:319487
G_4781,D_ORPHA:714407
G_80347,D_OMIM:615643
G_5728,D_ORPHA:494547
G_55869,D_ORPHA:3459
G_2719,D_OMIM:194070
G_2034,D_ORPHA:276621
G_4893,D_ORPHA:648
G_4564,D_OMIM:545000
G_6536,D_ORPHA:289863
G_540,D_OMIM:277900
G_427,D_ORPHA:2590
G_88,D_OMIM:618654
G_374393,D_OMIM:615704
G_4762,D_OMIM:620469
G_4625,D_ORPHA:636965
G_6606,D_ORPHA:83420
G_5073,D_ORPHA:3322
G_338,D_OMIM:615558
G_3815,D_ORPHA:842
G_55612,D_ORPHA:2908
G_27152,D_OMIM:617925
G_79600,D_ORPHA:564
G_8737,D_OMIM:618108
G_6913,D_ORPHA:93333
G_249,D_OMIM:241500
G_79087,D_ORPHA:79324
G_3852,D_OMIM:619594
G_85440,D_ORPHA:411986
G_672,D_OMIM:617883
G_26276,D_ORPHA:2697
G_2961,D_ORPHA:33364
G_10522,D_OMIM:617171
G_8241,D_OMIM:311900
G_80184,D_ORPHA:110
G_70,D_ORPHA:154
G_1427,D_ORPHA:441452
G_7490,D_ORPHA:242
G_8506,D_OMIM:618186
G_84976,D_ORPHA:93924
G_51132,D_OMIM:300978
G_5624,D_ORPHA:745
G_23005,D_ORPHA:93589
G_91461,D_OMIM:618821
G_5621,D_ORPHA:157941
G_5078,D_OMIM:612227
G_92749,D_ORPHA:244
G_1495,D_ORPHA:26106
G_7518,D_OMIM:616541
G_1029,D_ORPHA:99861
G_22934,D_OMIM:608611
G_23308,D_OMIM:620825
G_147495,D_ORPHA:55654
G_6323,D_ORPHA:36387
G_2879,D_OMIM:250220
G_7124,D_OMIM:611162
G_55240,D_ORPHA:300298
G_5925,D_OMIM:259500
G_4878,D_ORPHA:1344
G_23639,D_ORPHA:244
G_285,D_ORPHA:363999
G_5308,D_ORPHA:91483
G_7046,D_OMIM:609192
G_212,D_ORPHA:443197
G_55154,D_ORPHA:502423
G_23324,D_ORPHA:695110
G_340533,D_ORPHA:1942
G_4512,D_ORPHA:104
G_1317,D_OMIM:620306
G_28514,D_ORPHA:93924
G_29127,D_OMIM:619789
G_1639,D_OMIM:168605
G_5424,D_ORPHA:440437
G_710,D_OMIM:120790
G_1482,D_ORPHA:99103
G_7045,D_OMIM:607541
G_85378,D_ORPHA:2518
G_57704,D_ORPHA:352641
G_135656,D_ORPHA:171700
G_3845,D_OMIM:114480
G_5190,D_ORPHA:44
G_51626,D_ORPHA:289
G_25821,D_OMIM:614702
G_23268,D_OMIM:618415
G_9821,D_OMIM:114480
G_199699,D_OMIM:621079
G_100151683,D_OMIM:210710
G_9096,D_OMIM:143400
G_3547,D_ORPHA:329235
G_526,D_ORPHA:79500
G_10525,D_OMIM:233600
G_79621,D_ORPHA:689234
G_779,D_OMIM:170400
G_5903,D_ORPHA:178342
G_8405,D_ORPHA:662175
G_4568,D_ORPHA:663
G_284086,D_ORPHA:730
G_6887,D_OMIM:613065
G_84905,D_OMIM:618282
G_1490,D_OMIM:621099
G_2811,D_ORPHA:140957
G_54938,D_ORPHA:363694
G_9526,D_ORPHA:79323
G_10559,D_OMIM:603585
G_4221,D_OMIM:145000
G_1716,D_OMIM:251880
G_6513,D_OMIM:608885
G_2050,D_ORPHA:568065
G_5290,D_OMIM:155500
G_169792,D_ORPHA:79118
G_26153,D_OMIM:620156
G_3507,D_OMIM:601495
G_54832,D_ORPHA:2828
G_23090,D_OMIM:614844
G_311,D_OMIM:617839
G_27329,D_OMIM:605019
G_3560,D_OMIM:618495
G_5831,D_ORPHA:2078
G_8991,D_ORPHA:562538
G_157657,D_OMIM:617406
G_57054,D_ORPHA:1646
G_3339,D_ORPHA:800
G_2158,D_OMIM:300807
G_3483,D_ORPHA:140941
G_8557,D_OMIM:607487
G_153201,D_ORPHA:42062
G_6513,D_ORPHA:71277
G_51196,D_ORPHA:656
G_64327,D_OMIM:200500
G_2645,D_OMIM:606176
G_5830,D_ORPHA:772
G_4285,D_OMIM:617228
G_388753,D_OMIM:616501
G_1453,D_OMIM:615224
G_51218,D_ORPHA:255132
G_9289,D_OMIM:615752
G_56945,D_ORPHA:137908
G_6331,D_OMIM:601154
G_7476,D_OMIM:228930
G_7072,D_OMIM:619133
G_55157,D_ORPHA:137898
G_3664,D_OMIM:608864
G_2120,D_OMIM:601626
G_23590,D_ORPHA:254898
G_55835,D_ORPHA:2512
G_6999,D_ORPHA:2224
G_1053,D_OMIM:260570
G_3852,D_OMIM:131760
G_8482,D_OMIM:619874
G_5073,D_OMIM:616353
G_2109,D_ORPHA:394529
G_3119,D_OMIM:212750
G_4056,D_OMIM:614037
G_55739,D_OMIM:618321
G_6654,D_ORPHA:648
G_6341,D_ORPHA:1561
G_139212,D_OMIM:300991
G_7443,D_ORPHA:2254
G_57570,D_OMIM:616539
G_7092,D_ORPHA:99106
G_4486,D_OMIM:617075
G_9313,D_ORPHA:100033
G_4540,D_OMIM:540000
G_10891,D_ORPHA:803
G_6261,D_ORPHA:169189
G_137392,D_ORPHA:93334
G_1788,D_ORPHA:658595
G_8028,D_OMIM:601626
G_613,D_ORPHA:99861
G_5119,D_ORPHA:324569
G_816,D_OMIM:617799
G_7546,D_ORPHA:93924
G_80326,D_ORPHA:50944
G_4508,D_ORPHA:320360
G_54800,D_OMIM:620236
G_8556,D_ORPHA:90636
G_196528,D_ORPHA:1465
G_463,D_OMIM:621500
G_23418,D_OMIM:172870
G_6884,D_ORPHA:2512
G_133686,D_ORPHA:431361
G_55605,D_ORPHA:45358
G_170689,D_OMIM:620545
G_127833,D_ORPHA:98914
G_4722,D_OMIM:618230
G_8795,D_OMIM:275355
G_23126,D_ORPHA:468678
G_11222,D_ORPHA:319509
G_1832,D_ORPHA:50942
G_6521,D_ORPHA:398088
G_84986,D_OMIM:621466
G_54209,D_ORPHA:100070
G_317662,D_ORPHA:2754
G_4758,D_ORPHA:812
G_51134,D_OMIM:615862
G_158401,D_OMIM:619949
G_5192,D_ORPHA:912
G_5700,D_OMIM:620071
G_6201,D_OMIM:612563
G_673,D_ORPHA:58017
G_11200,D_ORPHA:145
G_387,D_ORPHA:589608
G_9992,D_ORPHA:101016
G_3490,D_ORPHA:284247
G_55362,D_OMIM:621250
G_463,D_OMIM:600223
G_9569,D_ORPHA:904
G_286887,D_OMIM:615735
G_6927,D_OMIM:612520
G_4810,D_OMIM:302350
G_5896,D_OMIM:603554
G_55630,D_OMIM:201100
G_8600,D_OMIM:259710
G_1019,D_ORPHA:99971
G_1409,D_ORPHA:1377
G_22907,D_ORPHA:647788
G_3630,D_ORPHA:99885
G_7171,D_OMIM:620486
G_5590,D_ORPHA:1606
G_3077,D_ORPHA:443062
G_5290,D_ORPHA:90308
G_201595,D_OMIM:615597
G_4878,D_ORPHA:334
G_9394,D_OMIM:614880
G_4437,D_OMIM:608089
G_25942,D_ORPHA:500166
G_9459,D_ORPHA:777
G_10560,D_ORPHA:49827
G_2784,D_OMIM:145500
G_7466,D_ORPHA:98991
G_170825,D_ORPHA:319192
G_2070,D_ORPHA:217622
G_2555,D_OMIM:103780
G_8890,D_OMIM:620314
G_23524,D_ORPHA:652487
G_3098,D_OMIM:605285
G_4763,D_OMIM:607785
G_2617,D_OMIM:601472
G_2744,D_OMIM:618412
G_56155,D_OMIM:617707
G_346171,D_ORPHA:99886
G_3162,D_ORPHA:586
G_3918,D_ORPHA:79404
G_7456,D_ORPHA:714493
G_54967,D_OMIM:301106
G_23630,D_ORPHA:86818
G_3587,D_ORPHA:238569
G_6123,D_OMIM:619371
G_81689,D_OMIM:617613
G_3207,D_ORPHA:71289
G_163183,D_ORPHA:90636
G_8813,D_ORPHA:79322
G_8074,D_OMIM:617993
G_1278,D_OMIM:619120
G_25913,D_OMIM:620367
G_9054,D_ORPHA:397593
G_4140,D_OMIM:618283
G_490,D_ORPHA:528084
G_57639,D_OMIM:620850
G_5832,D_OMIM:616603
G_2316,D_OMIM:311300
G_6098,D_ORPHA:251579
G_3762,D_OMIM:613485
G_93649,D_OMIM:618719
G_3845,D_ORPHA:2612
G_1409,D_ORPHA:98991
G_203859,D_ORPHA:689021
G_29899,D_ORPHA:90636
G_120766137,D_OMIM:146550
G_9632,D_ORPHA:567
G_7030,D_OMIM:301066
G_4541,D_OMIM:540000
G_176,D_OMIM:165800
G_5297,D_OMIM:619621
G_2099,D_ORPHA:785
G_7504,D_ORPHA:59306
G_10108,D_OMIM:176270
G_3889,D_ORPHA:573
G_755,D_ORPHA:653709
G_345643,D_OMIM:618695
G_949,D_OMIM:610762
G_4683,D_ORPHA:647
G_4649,D_OMIM:618198
G_79848,D_OMIM:615636
G_6804,D_ORPHA:904
G_6391,D_ORPHA:29072
G_8653,D_ORPHA:1646
G_6262,D_ORPHA:3286
G_23095,D_OMIM:256700
G_25778,D_OMIM:270750
G_4624,D_OMIM:614090
G_7454,D_ORPHA:852
G_4763,D_OMIM:162210
G_5428,D_ORPHA:70595
G_6329,D_ORPHA:684
G_1493,D_OMIM:616100
G_4089,D_ORPHA:91387
G_26057,D_ORPHA:528084
G_1414,D_ORPHA:98984
G_57545,D_ORPHA:564
G_5354,D_ORPHA:280229
G_2566,D_OMIM:607681
G_7078,D_OMIM:136900
G_3752,D_ORPHA:98772
G_27247,D_OMIM:620938
G_701,D_OMIM:176430
G_2626,D_OMIM:614430
G_9758,D_OMIM:300983
G_64841,D_OMIM:619598
G_6843,D_OMIM:618323
G_867,D_OMIM:613563
G_85015,D_ORPHA:65
G_54820,D_ORPHA:2177
G_4598,D_ORPHA:29
G_10939,D_OMIM:610246
G_23345,D_OMIM:618484
G_59341,D_OMIM:600175
G_7280,D_OMIM:615763
G_151516,D_ORPHA:313
G_11261,D_OMIM:618438
G_23545,D_OMIM:278250
G_2176,D_OMIM:227645
G_24,D_OMIM:153800
G_199713,D_ORPHA:254688
G_5395,D_OMIM:619101
G_5663,D_ORPHA:100069
G_246213,D_ORPHA:90635
G_5205,D_OMIM:602347
G_5339,D_ORPHA:79401
G_7067,D_OMIM:614450
G_6548,D_OMIM:616291
G_7401,D_OMIM:614180
G_54101,D_ORPHA:1234
G_6392,D_ORPHA:3208
G_283375,D_OMIM:615946
G_9657,D_ORPHA:3156
G_4221,D_ORPHA:2965
G_3784,D_ORPHA:334
G_5139,D_OMIM:112410
G_10806,D_OMIM:613615
G_9971,D_ORPHA:69665
G_21,D_ORPHA:217563
G_25970,D_ORPHA:261222
G_6337,D_ORPHA:60033
G_9230,D_OMIM:617807
G_3679,D_ORPHA:2020
G_79875,D_OMIM:619825
G_5428,D_OMIM:203700
G_23405,D_ORPHA:99916
G_7922,D_ORPHA:693627
G_1499,D_OMIM:132600
G_478,D_OMIM:128235
G_283847,D_ORPHA:399805
G_51259,D_ORPHA:791
G_11151,D_ORPHA:228003
G_9555,D_ORPHA:1275
G_55112,D_ORPHA:93271
G_1476,D_ORPHA:248
G_22806,D_OMIM:619437
G_5575,D_ORPHA:412066
G_3931,D_OMIM:245900
G_2677,D_ORPHA:98434
G_54332,D_ORPHA:101097
G_144165,D_ORPHA:308
G_4720,D_ORPHA:2609
G_51091,D_OMIM:613811
G_1828,D_ORPHA:369992
G_1021,D_ORPHA:2512
G_57465,D_ORPHA:352582
G_4784,D_OMIM:614753
G_1315,D_OMIM:619255
G_6597,D_ORPHA:370396
G_335,D_ORPHA:93560
G_80207,D_ORPHA:67036
G_4556,D_ORPHA:254864
G_64601,D_OMIM:619291
G_4487,D_ORPHA:99798
G_6521,D_OMIM:185020
G_5831,D_OMIM:614438
G_785,D_OMIM:613855
G_56259,D_OMIM:619846
G_93627,D_ORPHA:488632
G_1419,D_OMIM:615188
G_27341,D_OMIM:619453
G_7490,D_OMIM:156240
G_1284,D_OMIM:621414
G_26276,D_OMIM:620010
G_10804,D_OMIM:612645
G_7293,D_OMIM:615593
G_43,D_OMIM:112100
G_26038,D_OMIM:619873
G_3784,D_ORPHA:51083
G_27022,D_OMIM:607836
G_538,D_ORPHA:198
G_727,D_OMIM:615749
G_22931,D_OMIM:614222
G_5294,D_OMIM:619802
G_6442,D_ORPHA:62
G_26525,D_ORPHA:163927
G_7157,D_ORPHA:251899
G_3559,D_OMIM:606367
G_10749,D_OMIM:611302
G_6813,D_ORPHA:540
G_8493,D_OMIM:114480
G_55243,D_OMIM:619201
G_4540,D_ORPHA:255210
G_5917,D_OMIM:616140
G_10516,D_OMIM:219100
G_2274,D_ORPHA:154
G_25913,D_ORPHA:618
G_5692,D_OMIM:617591
G_4625,D_ORPHA:324604
G_10555,D_OMIM:608594
G_10566,D_ORPHA:137893
G_9463,D_ORPHA:171709
G_7227,D_ORPHA:502
G_4514,D_ORPHA:550
G_23556,D_ORPHA:280633
G_91851,D_OMIM:309300
G_29851,D_ORPHA:695183
G_10382,D_ORPHA:139441
G_91801,D_OMIM:618504
G_84706,D_OMIM:616281
G_3777,D_ORPHA:275777
G_2736,D_ORPHA:93926
G_54885,D_ORPHA:656
G_5459,D_ORPHA:90635
G_1118,D_OMIM:614122
G_4534,D_ORPHA:596
G_55325,D_OMIM:617974
G_54862,D_ORPHA:88616
G_64116,D_OMIM:616721
G_54790,D_ORPHA:100020
G_7155,D_OMIM:609296
G_5456,D_ORPHA:1435
G_2066,D_ORPHA:803
G_5265,D_ORPHA:586
G_647219,D_OMIM:187000
G_140032,D_OMIM:415000
G_10661,D_ORPHA:251380
G_6390,D_ORPHA:139411
G_10205,D_ORPHA:90636
G_717,D_ORPHA:169147
G_79827,D_ORPHA:2301
G_5195,D_ORPHA:44
G_4607,D_OMIM:615396
G_6103,D_ORPHA:791
G_285440,D_OMIM:210370
G_3759,D_OMIM:170390
G_3735,D_ORPHA:3240
G_100,D_ORPHA:39041
G_1643,D_ORPHA:910
G_4629,D_OMIM:132900
G_200734,D_ORPHA:648
G_6440,D_ORPHA:685082
G_1261,D_ORPHA:1872
G_7466,D_OMIM:116400
G_410,D_ORPHA:309263
G_8694,D_OMIM:615863
G_7043,D_ORPHA:293888
G_2978,D_ORPHA:1872
G_324,D_OMIM:175100
G_4175,D_OMIM:223100
G_2271,D_ORPHA:29072
G_3123,D_ORPHA:545
G_57554,D_OMIM:621415
G_7045,D_ORPHA:98961
G_5498,D_ORPHA:79473
G_10253,D_OMIM:616818
G_6855,D_ORPHA:777
G_3106,D_ORPHA:29207
G_7048,D_OMIM:133239
G_10516,D_ORPHA:90349
G_10369,D_OMIM:614256
G_57728,D_OMIM:619867
G_171546,D_OMIM:620417
G_10320,D_ORPHA:36426
G_7169,D_ORPHA:171881
G_1460,D_ORPHA:689397
G_3211,D_OMIM:614744
G_114548,D_OMIM:607115
G_10220,D_OMIM:619122
G_7471,D_OMIM:615220
G_2266,D_ORPHA:98880
G_6160,D_ORPHA:124
G_2263,D_OMIM:123790
G_3242,D_ORPHA:69723
G_55130,D_ORPHA:244
G_4508,D_OMIM:551500
G_3123,D_ORPHA:220402
G_2260,D_ORPHA:251576
G_390594,D_OMIM:609273
G_57502,D_OMIM:300495
G_3858,D_OMIM:607602
G_2273,D_ORPHA:178461
G_857,D_ORPHA:275777
G_5071,D_OMIM:167000
G_54101,D_OMIM:214350
G_200205,D_ORPHA:363424
G_55691,D_OMIM:616819
G_729920,D_ORPHA:899
G_160418,D_ORPHA:98892
G_367,D_OMIM:301120
G_1180,D_OMIM:255700
G_9533,D_ORPHA:861
G_60528,D_OMIM:615440
G_7168,D_ORPHA:154
G_4312,D_ORPHA:79408
G_3459,D_ORPHA:117
G_170691,D_OMIM:613195
G_7428,D_OMIM:193300
G_285498,D_ORPHA:399805
G_10320,D_ORPHA:317473
G_56916,D_ORPHA:384
G_4069,D_OMIM:620658
G_5664,D_ORPHA:1020
G_8912,D_ORPHA:642671
G_1535,D_ORPHA:379
G_51360,D_ORPHA:216812
G_1487,D_ORPHA:280
G_4040,D_OMIM:610947
G_51284,D_OMIM:301080
G_9254,D_OMIM:618501
G_57165,D_OMIM:608804
G_5949,D_OMIM:268000
G_6736,D_ORPHA:393
G_3769,D_OMIM:193230
G_940,D_ORPHA:3162
G_781,D_OMIM:620149
G_4629,D_OMIM:619350
G_7700,D_OMIM:615226
G_5351,D_ORPHA:1900
G_4094,D_OMIM:610202
G_3814,D_OMIM:614842
G_8692,D_ORPHA:508476
G_100151683,D_ORPHA:2636
G_959,D_ORPHA:101088
G_5654,D_ORPHA:199354
G_157680,D_OMIM:216550
G_56203,D_ORPHA:171436
G_3683,D_OMIM:621588
G_4835,D_ORPHA:227535
G_26503,D_OMIM:604369
G_26525,D_ORPHA:404546
G_4582,D_ORPHA:88949
G_23036,D_ORPHA:528084
G_2628,D_ORPHA:3337
G_5573,D_ORPHA:1359
G_64780,D_OMIM:600512
G_2703,D_ORPHA:98985
G_51163,D_OMIM:619441
G_1892,D_OMIM:616277
G_2593,D_OMIM:612736
G_338657,D_OMIM:620153
G_5979,D_OMIM:171400
G_8291,D_ORPHA:178400
G_10075,D_OMIM:309590
G_6638,D_OMIM:209850
G_10733,D_ORPHA:2518
G_83480,D_OMIM:617051
G_56983,D_OMIM:615696
G_57492,D_ORPHA:1465
G_1938,D_OMIM:609306
G_84520,D_ORPHA:2065
G_7428,D_ORPHA:238557
G_4208,D_ORPHA:228384
G_2161,D_ORPHA:100054
G_1119,D_ORPHA:88616
G_10939,D_OMIM:614487
G_56916,D_OMIM:136000
G_51151,D_ORPHA:79435
G_6878,D_ORPHA:694946
G_10102,D_OMIM:610505
G_5340,D_OMIM:619360
G_2657,D_OMIM:613854
G_137392,D_OMIM:618219
G_23013,D_OMIM:619312
G_4284,D_ORPHA:98993
G_57055,D_OMIM:415000
G_2157,D_ORPHA:169805
G_7355,D_ORPHA:268973
G_5189,D_OMIM:214100
G_4720,D_ORPHA:104
G_5657,D_ORPHA:900
G_2987,D_OMIM:621071
G_92749,D_ORPHA:276234
G_5551,D_ORPHA:391343
G_9644,D_ORPHA:252128
G_7701,D_OMIM:618425
G_6235,D_OMIM:615909
G_238,D_ORPHA:251992
G_4952,D_ORPHA:93623
G_51128,D_OMIM:246700
G_3047,D_ORPHA:231237
G_57465,D_ORPHA:293181
G_1439,D_ORPHA:264675
G_4204,D_ORPHA:1762
G_286464,D_ORPHA:137893
G_1302,D_ORPHA:90635
G_1186,D_ORPHA:53
G_4330,D_ORPHA:263662
G_8481,D_OMIM:300209
G_220202,D_OMIM:221900
G_8195,D_ORPHA:2473
G_6495,D_ORPHA:52429
G_5426,D_ORPHA:447877
G_735,D_OMIM:613825
G_6182,D_OMIM:618951
G_84343,D_ORPHA:231512
G_51114,D_OMIM:300799
G_1788,D_OMIM:601626
G_6957,D_ORPHA:99861
G_84504,D_OMIM:617560
G_1825,D_ORPHA:217407
G_79365,D_OMIM:612975
G_11277,D_OMIM:610448
G_8945,D_ORPHA:2440
G_351,D_OMIM:605714
G_57560,D_ORPHA:93268
G_55636,D_OMIM:214800
G_2027,D_OMIM:612932
G_8482,D_OMIM:614745
G_402381,D_OMIM:617690
G_118856,D_OMIM:616749
G_54209,D_OMIM:615080
G_124454,D_ORPHA:314051
G_10342,D_OMIM:604484
G_7054,D_OMIM:605407
G_726,D_ORPHA:329211
G_83743,D_OMIM:621160
G_84074,D_OMIM:618341
G_10999,D_OMIM:608649
G_364,D_OMIM:614411
G_51057,D_OMIM:217085
G_7227,D_OMIM:190351
G_221692,D_ORPHA:697160
G_7012,D_ORPHA:88
G_23111,D_OMIM:275900
G_729,D_OMIM:612446
G_54903,D_ORPHA:564
G_717,D_OMIM:217000
G_387700,D_OMIM:612018
G_1180,D_OMIM:160800
G_404672,D_OMIM:616395
G_5290,D_OMIM:211980
G_4038,D_ORPHA:3152
G_8291,D_ORPHA:199329
G_55081,D_OMIM:617927
G_5111,D_ORPHA:438134
G_8795,D_ORPHA:502363
G_678,D_ORPHA:675396
G_134701,D_OMIM:616566
G_56652,D_OMIM:607459
G_6521,D_OMIM:601550
G_9731,D_OMIM:616781
G_4868,D_ORPHA:656
G_5077,D_OMIM:268220
G_8604,D_ORPHA:353217
G_84839,D_OMIM:610381
G_115650,D_OMIM:613494
G_51057,D_OMIM:615992
G_8942,D_OMIM:236800
G_54517,D_ORPHA:528084
G_5913,D_ORPHA:98913
G_256471,D_ORPHA:1872
G_6678,D_OMIM:616507
G_10273,D_OMIM:615768
G_83544,D_OMIM:614017
G_1855,D_OMIM:616331
G_2744,D_ORPHA:557064
G_89781,D_OMIM:614073
G_130589,D_OMIM:618881
G_3712,D_ORPHA:33
G_84976,D_OMIM:621143
G_28976,D_ORPHA:99901
G_2972,D_ORPHA:444072
G_23417,D_OMIM:248360
G_3239,D_ORPHA:93387
G_774,D_ORPHA:442835
G_284654,D_OMIM:610644
G_7802,D_ORPHA:276234
G_57680,D_OMIM:615032
G_50964,D_ORPHA:3416
G_4173,D_OMIM:609981
G_5925,D_OMIM:180200
G_9365,D_OMIM:617994
G_8379,D_OMIM:620189
G_23064,D_OMIM:606002
G_7415,D_ORPHA:275864
G_81857,D_OMIM:616449
G_1654,D_ORPHA:457260
G_23503,D_ORPHA:100996
G_2892,D_OMIM:300699
G_196527,D_OMIM:262890
G_1742,D_ORPHA:528084
G_7846,D_ORPHA:171680
G_7157,D_ORPHA:585909
G_10913,D_OMIM:612630
G_5479,D_OMIM:259440
G_79709,D_ORPHA:99810
G_3785,D_OMIM:121200
G_25778,D_ORPHA:93100
G_123624,D_OMIM:615523
G_100151684,D_OMIM:621585
G_5961,D_OMIM:608133
G_6218,D_ORPHA:124
G_672,D_ORPHA:694963
G_652991,D_OMIM:621386
G_3654,D_ORPHA:93552
G_4094,D_OMIM:601088
G_3459,D_OMIM:615978
G_8626,D_OMIM:106260
G_22858,D_ORPHA:307
G_91754,D_OMIM:617022
G_2239,D_OMIM:194070
G_4487,D_ORPHA:199306
G_29980,D_OMIM:621528
G_2742,D_OMIM:301076
G_2261,D_OMIM:603956
G_10484,D_OMIM:607812
G_4000,D_ORPHA:168796
