node1,node2
G_27249,D_ORPHA:715143
G_26576,D_OMIM:301024
G_1186,D_OMIM:168885
G_6522,D_ORPHA:238329
G_440275,D_ORPHA:199332
G_4566,D_OMIM:162830
G_84300,D_OMIM:619964
G_3899,D_ORPHA:36426
G_1137,D_ORPHA:95428
G_6356,D_ORPHA:251028
G_10518,D_ORPHA:79318
G_3239,D_ORPHA:141007
G_10916,D_OMIM:615763
G_55858,D_ORPHA:324977
G_81545,D_OMIM:617405
G_100033413,D_ORPHA:171439
G_950,D_OMIM:226650
G_10516,D_OMIM:272200
G_23116,D_OMIM:607831
G_738,D_ORPHA:137908
G_51608,D_OMIM:310600
G_4843,D_ORPHA:696881
G_355,D_ORPHA:71275
G_6389,D_ORPHA:2770
G_6017,D_OMIM:180849
G_51114,D_ORPHA:659702
G_144568,D_OMIM:614847
G_3060,D_OMIM:610212
G_2741,D_ORPHA:193
G_23395,D_OMIM:612126
G_10312,D_OMIM:301015
G_3559,D_ORPHA:585
G_9211,D_OMIM:612539
G_4556,D_OMIM:158810
G_5000,D_OMIM:621010
G_5139,D_ORPHA:35706
G_113246,D_OMIM:616367
G_678,D_OMIM:124480
G_1501,D_ORPHA:357074
G_35,D_OMIM:620222
G_343035,D_OMIM:151050
G_4868,D_ORPHA:487825
G_6655,D_OMIM:616461
G_6532,D_OMIM:614613
G_5972,D_OMIM:618150
G_344018,D_OMIM:612271
G_80776,D_OMIM:615597
G_4645,D_OMIM:616969
G_84068,D_OMIM:616326
G_4627,D_OMIM:218030
G_930,D_OMIM:619130
G_5627,D_OMIM:616280
G_6160,D_ORPHA:675782
G_51569,D_OMIM:301025
G_112609,D_OMIM:620784
G_23269,D_OMIM:619147
G_83636,D_ORPHA:404466
G_539,D_ORPHA:1662
G_56246,D_ORPHA:137776
G_4860,D_ORPHA:79320
G_2784,D_OMIM:605714
G_51399,D_ORPHA:363686
G_54885,D_ORPHA:99939
G_1120,D_ORPHA:556985
G_84265,D_OMIM:610357
G_54973,D_OMIM:237900
G_7343,D_OMIM:616968
G_7439,D_OMIM:615425
G_57591,D_ORPHA:500533
G_135656,D_ORPHA:79234
G_83478,D_ORPHA:100973
G_23435,D_OMIM:602390
G_55343,D_OMIM:615402
G_3081,D_OMIM:601551
G_10586,D_OMIM:618603
G_57647,D_OMIM:276300
G_10771,D_OMIM:174700
G_23435,D_OMIM:608390
G_146183,D_OMIM:609135
G_7289,D_ORPHA:90795
G_3572,D_OMIM:620098
G_54848,D_OMIM:620292
G_84705,D_OMIM:117000
G_9842,D_OMIM:615779
G_8879,D_OMIM:619785
G_5519,D_OMIM:616564
G_9466,D_OMIM:615026
G_54532,D_OMIM:621071
G_1175,D_OMIM:616270
G_8936,D_ORPHA:98795
G_9948,D_ORPHA:397959
G_8818,D_ORPHA:309155
G_23581,D_ORPHA:423454
G_84153,D_ORPHA:466791
G_7171,D_OMIM:130000
G_55131,D_OMIM:600850
G_808,D_ORPHA:137834
G_4522,D_ORPHA:699593
G_9672,D_OMIM:619602
G_3792,D_OMIM:606243
G_5723,D_ORPHA:90050
G_2013,D_ORPHA:182050
G_6576,D_OMIM:612158
G_5828,D_OMIM:617383
G_10660,D_ORPHA:453533
G_54880,D_OMIM:158310
G_9180,D_OMIM:301035
G_154288,D_ORPHA:276575
G_975,D_OMIM:615922
G_4665,D_OMIM:615986
G_2064,D_OMIM:605637
G_6247,D_OMIM:608779
G_84300,D_OMIM:619941
G_84343,D_OMIM:615005
G_83480,D_ORPHA:247598
G_4810,D_OMIM:608516
G_492,D_OMIM:614947
G_168667,D_ORPHA:447760
G_724066,D_OMIM:619873
G_57863,D_OMIM:616814
G_55262,D_ORPHA:2059
G_51124,D_ORPHA:708126
G_3931,D_OMIM:621285
G_1000,D_OMIM:300048
G_86614,D_OMIM:620977
G_25978,D_ORPHA:55654
G_56098,D_ORPHA:436252
G_9370,D_ORPHA:2874
G_10457,D_ORPHA:93400
G_23417,D_ORPHA:98933
G_9210,D_OMIM:613011
G_27133,D_OMIM:300915
G_1201,D_ORPHA:697389
G_6652,D_OMIM:613856
G_29760,D_OMIM:621063
G_137682,D_OMIM:615957
G_5896,D_ORPHA:2021
G_633,D_OMIM:615108
G_1182,D_OMIM:614857
G_23097,D_OMIM:619056
G_5281,D_ORPHA:79154
G_51651,D_OMIM:619922
G_27152,D_OMIM:613112
G_8838,D_OMIM:601410
G_6506,D_OMIM:601812
G_34,D_OMIM:115430
G_4363,D_OMIM:613094
G_1259,D_ORPHA:352723
G_1120,D_OMIM:621265
G_151188,D_OMIM:610356
G_10436,D_OMIM:274400
G_4849,D_OMIM:165500
G_5813,D_ORPHA:85112
G_4680,D_ORPHA:393
G_135228,D_ORPHA:2919
G_9723,D_ORPHA:139447
G_54903,D_OMIM:607174
G_57531,D_OMIM:609054
G_7167,D_ORPHA:370022
G_103625684,D_OMIM:219500
G_3587,D_ORPHA:319340
G_8626,D_ORPHA:83419
G_50945,D_ORPHA:300
G_7867,D_OMIM:137440
G_8805,D_ORPHA:2971
G_147138,D_OMIM:618952
G_135656,D_OMIM:619319
G_157680,D_OMIM:619477
G_2593,D_OMIM:618851
G_518,D_OMIM:606324
G_5081,D_OMIM:103580
G_83938,D_ORPHA:287
G_84138,D_OMIM:615686
G_83871,D_OMIM:619016
G_10188,D_OMIM:300758
G_54982,D_OMIM:606170
G_7360,D_ORPHA:696874
G_199221,D_OMIM:618741
G_64834,D_ORPHA:2312
G_23556,D_ORPHA:168947
G_5705,D_ORPHA:572798
G_3161,D_ORPHA:168629
G_130589,D_ORPHA:36367
G_170302,D_ORPHA:93607
G_5962,D_OMIM:604091
G_2821,D_OMIM:210100
G_8929,D_ORPHA:395
G_2255,D_OMIM:621367
G_3073,D_OMIM:300888
G_6911,D_OMIM:615058
G_7074,D_OMIM:618959
G_79644,D_OMIM:613943
G_1130,D_ORPHA:370927
G_23384,D_OMIM:617732
G_3475,D_ORPHA:177907
G_5077,D_OMIM:215300
G_1636,D_OMIM:609220
G_8328,D_ORPHA:206436
G_27247,D_OMIM:601338
G_6497,D_OMIM:245349
G_91869,D_ORPHA:631068
G_7504,D_OMIM:262300
G_137196,D_ORPHA:91
G_91869,D_ORPHA:3463
G_91869,D_OMIM:619718
G_59335,D_ORPHA:699599
G_83938,D_OMIM:604498
G_54967,D_OMIM:614111
G_55681,D_OMIM:616420
G_1412,D_OMIM:613582
G_79944,D_OMIM:620007
G_6424,D_ORPHA:356978
G_1804,D_ORPHA:313855
G_22808,D_OMIM:617044
G_23093,D_ORPHA:496641
G_23152,D_OMIM:613615
G_5518,D_OMIM:253800
G_8763,D_OMIM:615235
G_51199,D_ORPHA:254528
G_9330,D_OMIM:620894
G_863,D_ORPHA:95712
G_7020,D_ORPHA:178333
G_23085,D_OMIM:121850
G_57498,D_OMIM:613640
G_55252,D_OMIM:614129
G_9444,D_ORPHA:251380
G_181,D_OMIM:606762
G_56970,D_ORPHA:2289
G_762,D_OMIM:618367
G_55180,D_OMIM:601287
G_94,D_OMIM:619869
G_375748,D_ORPHA:656130
G_5741,D_ORPHA:329211
G_9469,D_OMIM:605041
G_23207,D_OMIM:167320
G_728118,D_ORPHA:225123
G_79796,D_OMIM:620703
G_283489,D_OMIM:617616
G_5645,D_ORPHA:3162
G_26229,D_OMIM:612852
G_25923,D_OMIM:610733
G_27107,D_OMIM:608681
G_1855,D_OMIM:613573
G_50628,D_OMIM:619783
G_63895,D_OMIM:618792
G_10111,D_ORPHA:79151
G_23474,D_OMIM:607850
G_2059,D_OMIM:614885
G_10043,D_OMIM:614838
G_27072,D_OMIM:619538
G_5825,D_OMIM:619080
G_9031,D_OMIM:607115
G_644096,D_ORPHA:324422
G_63901,D_OMIM:210000
G_3778,D_ORPHA:808
G_1373,D_ORPHA:109
G_10916,D_OMIM:620199
G_6182,D_OMIM:616903
G_2248,D_OMIM:619549
G_79572,D_OMIM:147920
G_10681,D_OMIM:618006
G_4352,D_OMIM:613765
G_146057,D_ORPHA:97244
G_3853,D_OMIM:617976
G_10457,D_OMIM:102700
G_83743,D_OMIM:618120
G_27063,D_OMIM:619803
G_9901,D_OMIM:613005
G_139818,D_OMIM:615402
G_478,D_OMIM:615190
G_5257,D_OMIM:603034
G_201294,D_ORPHA:79284
G_23479,D_OMIM:617088
G_5106,D_OMIM:618916
G_55800,D_OMIM:605428
G_50814,D_OMIM:617532
G_55181,D_ORPHA:293936
G_51244,D_OMIM:613874
G_1558,D_OMIM:135750
G_11224,D_OMIM:615545
G_28956,D_OMIM:620389
G_3190,D_OMIM:607554
G_9940,D_OMIM:238320
G_11055,D_OMIM:179850
G_2562,D_OMIM:600901
G_3930,D_OMIM:609027
G_154288,D_ORPHA:75376
G_6262,D_OMIM:219090
G_81794,D_OMIM:615034
G_79651,D_ORPHA:75376
G_200162,D_OMIM:312300
G_4848,D_ORPHA:247598
G_79840,D_OMIM:619735
G_285600,D_OMIM:615420
G_55005,D_ORPHA:397612
G_83844,D_OMIM:621379
G_2720,D_OMIM:604292
G_84701,D_OMIM:619232
G_7424,D_ORPHA:513456
G_5903,D_OMIM:619278
G_326625,D_OMIM:621394
G_9371,D_OMIM:619112
G_11267,D_ORPHA:178338
G_23223,D_OMIM:261630
G_1134,D_ORPHA:656135
G_4689,D_OMIM:614464
G_116150,D_ORPHA:85408
G_267,D_ORPHA:240071
G_3141,D_OMIM:616812
G_5307,D_OMIM:619512
G_421,D_ORPHA:75377
G_10320,D_OMIM:601518
G_5777,D_OMIM:615703
G_6531,D_OMIM:193220
G_60681,D_OMIM:616592
G_54931,D_OMIM:300985
G_23545,D_OMIM:617965
G_22854,D_OMIM:619366
G_1675,D_OMIM:615468
G_6305,D_OMIM:619522
G_55572,D_OMIM:184253
G_9463,D_OMIM:617695
G_2078,D_OMIM:234580
G_121391,D_OMIM:620901
G_4081,D_OMIM:108300
G_28755,D_OMIM:615673
G_51704,D_OMIM:615681
G_5296,D_OMIM:601550
G_57466,D_ORPHA:1415
G_7386,D_OMIM:614618
G_8218,D_OMIM:618557
G_11078,D_OMIM:620601
G_1654,D_OMIM:615158
G_5105,D_OMIM:618052
G_11081,D_ORPHA:329
G_57697,D_OMIM:613485
G_9024,D_OMIM:616843
G_931,D_ORPHA:363611
G_3784,D_OMIM:618906
G_125170,D_OMIM:621021
G_65217,D_OMIM:618983
G_4577,D_OMIM:257850
G_6789,D_ORPHA:98976
G_6900,D_OMIM:610832
G_56052,D_ORPHA:363454
G_26258,D_OMIM:618108
G_387119,D_OMIM:263400
G_9101,D_OMIM:603592
G_10459,D_ORPHA:308712
G_22868,D_OMIM:607151
G_5610,D_OMIM:300486
G_6508,D_ORPHA:2744
G_10551,D_OMIM:601277
G_2517,D_OMIM:137920
G_56270,D_ORPHA:52901
G_4539,D_OMIM:616481
G_55627,D_OMIM:605192
G_79796,D_OMIM:262000
G_8822,D_ORPHA:963
G_659,D_OMIM:619086
G_1738,D_OMIM:615155
G_11311,D_ORPHA:526
G_9662,D_OMIM:607136
G_5610,D_OMIM:611556
G_5594,D_ORPHA:435387
G_57010,D_OMIM:162300
G_4477,D_ORPHA:90793
G_4568,D_ORPHA:699718
G_1690,D_OMIM:613765
G_7922,D_OMIM:619955
G_1272,D_ORPHA:589435
G_55214,D_OMIM:609033
G_3337,D_OMIM:604168
G_4817,D_ORPHA:459061
G_23092,D_OMIM:619517
G_92667,D_ORPHA:1901
G_6850,D_OMIM:618418
G_7518,D_OMIM:612431
G_7846,D_ORPHA:659672
G_2706,D_ORPHA:821
G_2760,D_ORPHA:2241
G_5335,D_ORPHA:411634
G_57465,D_ORPHA:488333
G_6389,D_OMIM:620211
G_1174,D_OMIM:615706
G_55505,D_OMIM:146500
G_6507,D_OMIM:266500
G_2555,D_OMIM:619196
G_23630,D_OMIM:614416
G_54880,D_OMIM:613809
G_481,D_OMIM:268900
G_7422,D_ORPHA:537072
G_4990,D_OMIM:619884
G_121214,D_OMIM:251900
G_10664,D_ORPHA:560
G_95,D_OMIM:618644
G_3371,D_OMIM:262000
G_6622,D_OMIM:621415
G_7873,D_ORPHA:3156
G_219285,D_ORPHA:1401
G_1938,D_OMIM:614744
G_10269,D_ORPHA:163699
G_5286,D_ORPHA:251290
G_29894,D_OMIM:125851
G_7716,D_ORPHA:35107
G_6137,D_OMIM:208530
G_9230,D_OMIM:617664
G_2902,D_OMIM:620908
G_285440,D_ORPHA:3322
G_1213,D_OMIM:234200
G_477,D_OMIM:601992
G_1302,D_OMIM:620537
G_3240,D_ORPHA:93616
G_775,D_OMIM:272120
G_10526,D_OMIM:179850
G_5557,D_OMIM:300115
G_25788,D_ORPHA:477774
G_54209,D_ORPHA:363694
G_2660,D_ORPHA:189427
G_55733,D_OMIM:609646
G_7707,D_ORPHA:1114
G_200403,D_OMIM:617443
G_6647,D_OMIM:233400
G_4052,D_OMIM:205950
G_23317,D_ORPHA:276152
G_10519,D_OMIM:619476
G_23646,D_OMIM:201475
G_27161,D_ORPHA:199340
G_100303755,D_OMIM:211980
G_2968,D_ORPHA:93571
G_5019,D_ORPHA:261652
G_6897,D_OMIM:614170
G_1234,D_ORPHA:637013
G_285527,D_OMIM:156240
G_10765,D_OMIM:619269
G_7249,D_ORPHA:101084
G_1138,D_OMIM:613686
G_22999,D_OMIM:604290
G_57589,D_OMIM:615722
G_57190,D_ORPHA:90795
G_58495,D_ORPHA:33445
G_57511,D_ORPHA:415
G_155368,D_OMIM:300534
G_8148,D_ORPHA:170
G_2254,D_OMIM:613873
G_2073,D_OMIM:620775
G_3242,D_ORPHA:1519
G_84662,D_OMIM:616279
G_10,D_OMIM:621067
G_80217,D_OMIM:236270
G_2642,D_OMIM:617315
G_5081,D_OMIM:194070
G_5977,D_OMIM:307800
G_5591,D_OMIM:300387
G_3021,D_ORPHA:86813
G_22953,D_ORPHA:530849
G_6821,D_ORPHA:141258
G_3032,D_OMIM:157300
G_7275,D_OMIM:137750
G_23500,D_ORPHA:79394
G_377,D_ORPHA:90342
G_163183,D_ORPHA:353220
G_7707,D_OMIM:620277
G_26005,D_OMIM:162100
G_2556,D_OMIM:613640
G_8629,D_OMIM:600059
G_57697,D_OMIM:265120
G_166785,D_OMIM:253600
G_84705,D_ORPHA:98870
G_4700,D_OMIM:182410
G_147183,D_OMIM:606812
G_25974,D_ORPHA:456312
G_5524,D_OMIM:618168
G_4053,D_ORPHA:512260
G_2620,D_OMIM:617709
G_3756,D_ORPHA:2869
G_9368,D_OMIM:606690
G_54664,D_ORPHA:64752
G_4916,D_OMIM:617956
G_1830,D_ORPHA:467176
G_1286,D_ORPHA:722
G_10555,D_OMIM:618876
G_23396,D_ORPHA:98990
G_11080,D_OMIM:609135
G_23135,D_ORPHA:459070
G_84131,D_ORPHA:431166
G_51119,D_ORPHA:317476
G_2961,D_OMIM:613068
G_65250,D_OMIM:616351
G_23363,D_OMIM:617017
G_6468,D_OMIM:607694
G_51741,D_ORPHA:342
G_6778,D_OMIM:617213
G_145258,D_ORPHA:319514
G_81624,D_OMIM:107250
G_646,D_ORPHA:99067
G_55503,D_OMIM:617188
G_2255,D_OMIM:618782
G_7099,D_OMIM:617883
G_27148,D_ORPHA:275517
G_4968,D_ORPHA:293165
G_5176,D_OMIM:202010
G_54806,D_OMIM:620094
G_25871,D_OMIM:264800
G_25788,D_OMIM:235700
G_2934,D_OMIM:616269
G_2653,D_OMIM:614524
G_6448,D_ORPHA:641353
G_9675,D_OMIM:222300
G_55159,D_ORPHA:600663
G_7840,D_OMIM:617712
G_10483,D_OMIM:613795
G_84720,D_OMIM:168550
G_2972,D_OMIM:615473
G_3955,D_OMIM:614810
G_3070,D_OMIM:170100
G_22999,D_ORPHA:2229
G_6209,D_OMIM:215500
G_92579,D_ORPHA:468672
G_80152,D_OMIM:617284
G_2058,D_OMIM:615937
G_50619,D_OMIM:613711
G_6301,D_ORPHA:37042
G_123041,D_ORPHA:906
G_7020,D_OMIM:610539
G_81624,D_OMIM:105210
G_4976,D_OMIM:618659
G_29123,D_OMIM:616682
G_6288,D_ORPHA:699599
G_60495,D_OMIM:108985
G_3574,D_ORPHA:2957
G_1490,D_ORPHA:332
G_100151684,D_OMIM:263700
G_148867,D_OMIM:620281
G_2902,D_ORPHA:505652
G_59341,D_OMIM:254300
G_79641,D_OMIM:226200
G_169522,D_OMIM:619244
G_5337,D_OMIM:115000
G_726,D_ORPHA:146
G_60528,D_OMIM:618866
G_3957,D_ORPHA:2239
G_142678,D_OMIM:619267
G_387119,D_OMIM:610199
G_23230,D_OMIM:613608
G_261734,D_OMIM:615590
G_3356,D_OMIM:618027
G_2492,D_OMIM:608027
G_7337,D_ORPHA:85195
G_715,D_OMIM:615703
G_7804,D_OMIM:244400
G_113220,D_OMIM:620365
G_9949,D_OMIM:616154
G_2354,D_OMIM:614654
G_4858,D_ORPHA:261323
G_9900,D_ORPHA:220407
G_55765,D_OMIM:125400
G_1299,D_OMIM:614035
G_54543,D_OMIM:614963
G_5345,D_ORPHA:2526
G_3899,D_ORPHA:435819
G_2902,D_OMIM:619501
G_2158,D_OMIM:615468
G_1991,D_OMIM:112500
G_4009,D_OMIM:615974
G_389434,D_OMIM:608446
G_5091,D_ORPHA:59303
G_4849,D_OMIM:123400
G_101954278,D_OMIM:301045
G_24,D_ORPHA:93349
G_89765,D_ORPHA:316
G_2328,D_OMIM:614842
G_2984,D_ORPHA:2133
G_84790,D_OMIM:135300
G_6102,D_ORPHA:294415
G_5727,D_ORPHA:379
G_9639,D_ORPHA:1297
G_1471,D_ORPHA:294023
G_283375,D_ORPHA:284426
G_5426,D_OMIM:615378
G_6683,D_OMIM:617051
G_6508,D_OMIM:104500
G_55037,D_OMIM:615468
G_224,D_ORPHA:538958
G_8996,D_ORPHA:2050
G_4222,D_ORPHA:324708
G_7134,D_OMIM:615005
G_1001,D_OMIM:616052
G_23155,D_OMIM:608902
G_1950,D_OMIM:616037
G_26585,D_OMIM:236792
G_1794,D_ORPHA:280576
G_9675,D_OMIM:601744
G_5265,D_OMIM:230900
G_3060,D_ORPHA:63446
G_3785,D_ORPHA:661526
G_3977,D_OMIM:617885
G_160418,D_OMIM:181405
G_4578,D_ORPHA:744
G_10566,D_ORPHA:420733
G_10940,D_ORPHA:71
G_23312,D_OMIM:248300
G_51251,D_OMIM:221200
G_79783,D_OMIM:618075
G_55005,D_ORPHA:140969
G_256764,D_OMIM:619462
G_7873,D_ORPHA:715128
G_26263,D_OMIM:604625
G_90417,D_ORPHA:171871
G_4548,D_OMIM:619255
G_3190,D_OMIM:300600
G_27183,D_ORPHA:98969
G_1183,D_ORPHA:90321
G_54517,D_ORPHA:52055
G_28958,D_OMIM:267430
G_8991,D_OMIM:618225
G_26284,D_ORPHA:79113
G_84660,D_ORPHA:284289
G_8813,D_OMIM:102900
G_57505,D_ORPHA:95494
G_11020,D_ORPHA:306547
G_6443,D_OMIM:620815
G_64135,D_OMIM:620662
G_7048,D_OMIM:240900
G_51343,D_OMIM:612656
G_11020,D_OMIM:193003
G_147409,D_OMIM:615381
G_3240,D_ORPHA:662216
G_50943,D_ORPHA:404476
G_7045,D_OMIM:615883
G_54848,D_OMIM:620888
G_8763,D_ORPHA:871
G_1187,D_ORPHA:2307
G_6571,D_OMIM:619747
G_54828,D_ORPHA:1171
G_777,D_OMIM:245660
G_9734,D_OMIM:619699
G_2583,D_OMIM:619166
G_2632,D_ORPHA:98962
G_10577,D_OMIM:617667
G_7852,D_OMIM:268400
G_1294,D_ORPHA:53689
G_346171,D_OMIM:617323
G_57863,D_ORPHA:217385
G_3073,D_OMIM:618960
G_311,D_ORPHA:101050
G_9377,D_ORPHA:90635
G_166929,D_OMIM:132800
G_5587,D_OMIM:616583
G_8506,D_OMIM:274400
G_1736,D_OMIM:618808
G_8660,D_OMIM:273750
G_2304,D_OMIM:619911
G_7109,D_OMIM:615084
G_10492,D_ORPHA:404507
G_6102,D_OMIM:614740
G_10056,D_ORPHA:420561
G_113612,D_ORPHA:818
G_57128,D_OMIM:617892
G_26276,D_ORPHA:98850
G_4160,D_OMIM:618056
G_55112,D_ORPHA:99704
G_132320,D_OMIM:271700
G_57599,D_ORPHA:1827
G_1909,D_ORPHA:2856
G_54845,D_OMIM:614079
G_55366,D_OMIM:102200
G_10734,D_OMIM:619101
G_3777,D_ORPHA:85414
G_79631,D_OMIM:156200
G_55811,D_OMIM:617827
G_10142,D_ORPHA:3240
G_11005,D_OMIM:225200
G_8621,D_ORPHA:664430
G_28985,D_OMIM:619938
G_2357,D_OMIM:133540
G_10320,D_OMIM:610100
G_84100,D_ORPHA:329217
G_7399,D_OMIM:601462
G_3858,D_OMIM:243310
G_9785,D_ORPHA:411712
G_3077,D_ORPHA:2021
G_3482,D_OMIM:618420
G_286676,D_OMIM:617403
G_65062,D_OMIM:618457
G_9401,D_ORPHA:88639
G_617,D_OMIM:617070
G_7750,D_OMIM:245150
G_1495,D_OMIM:620364
G_84899,D_OMIM:617772
G_3028,D_OMIM:277440
G_39,D_OMIM:620246
G_2717,D_ORPHA:206564
G_4313,D_OMIM:125852
G_55851,D_OMIM:609432
G_1893,D_ORPHA:209967
G_473,D_ORPHA:319569
G_54834,D_OMIM:620931
G_604,D_OMIM:242300
G_3339,D_ORPHA:2899
G_57094,D_OMIM:123700
G_5073,D_OMIM:611092
G_9662,D_OMIM:300967
G_8891,D_OMIM:617808
G_79736,D_OMIM:621261
G_113179,D_OMIM:602481
G_200734,D_ORPHA:99013
G_583,D_OMIM:608380
G_246176,D_ORPHA:177901
G_4287,D_OMIM:605583
G_55315,D_OMIM:621434
G_51611,D_OMIM:620662
G_83706,D_OMIM:615444
G_163183,D_OMIM:240800
G_3122,D_ORPHA:693912
G_3507,D_OMIM:620211
G_5788,D_OMIM:193400
G_6853,D_OMIM:618324
G_974,D_OMIM:233400
G_7050,D_ORPHA:30
G_147372,D_ORPHA:314632
G_4070,D_ORPHA:745
G_283989,D_OMIM:613506
G_8029,D_ORPHA:280576
G_5726,D_OMIM:618670
G_65992,D_ORPHA:65288
G_84168,D_OMIM:613500
G_10747,D_ORPHA:664729
G_25974,D_ORPHA:2613
G_283847,D_OMIM:617156
G_29926,D_ORPHA:53690
G_58484,D_ORPHA:662234
G_50846,D_ORPHA:85186
G_9158,D_OMIM:621099
G_348,D_ORPHA:65
G_2632,D_ORPHA:572798
G_8942,D_ORPHA:538958
G_128,D_OMIM:607015
G_8483,D_OMIM:617666
G_37,D_ORPHA:178464
G_23223,D_ORPHA:329242
G_57061,D_OMIM:618908
G_4437,D_OMIM:619565
G_55773,D_ORPHA:401869
G_6591,D_OMIM:618345
G_28514,D_OMIM:612631
G_91,D_ORPHA:77297
G_2876,D_ORPHA:289891
G_8653,D_OMIM:162091
G_10397,D_OMIM:617343
G_84317,D_OMIM:616001
G_123264,D_ORPHA:2116
G_4292,D_ORPHA:93308
G_5019,D_OMIM:620704
G_2624,D_OMIM:614278
G_388551,D_ORPHA:434179
G_54617,D_ORPHA:99844
G_388558,D_OMIM:264070
G_2879,D_OMIM:123320
G_916,D_ORPHA:646113
G_4093,D_OMIM:618224
G_5290,D_OMIM:618632
G_54967,D_OMIM:618604
G_10413,D_OMIM:614822
G_4953,D_ORPHA:93952
G_65062,D_ORPHA:391389
G_54967,D_OMIM:617971
G_90952,D_OMIM:603511
G_3792,D_OMIM:601360
G_6821,D_OMIM:619076
G_2904,D_OMIM:300986
G_79574,D_ORPHA:85194
G_79639,D_OMIM:111620
G_2318,D_OMIM:613227
G_1593,D_OMIM:615881
G_2272,D_OMIM:614614
G_54880,D_OMIM:618170
G_1135,D_OMIM:613706
G_139212,D_OMIM:614099
G_85320,D_OMIM:612965
G_8111,D_ORPHA:251282
G_57670,D_ORPHA:714407
G_5354,D_OMIM:602522
G_51807,D_ORPHA:90324
G_9031,D_ORPHA:35708
G_85016,D_OMIM:619964
G_4361,D_OMIM:618924
G_6535,D_OMIM:614322
G_146057,D_OMIM:618245
G_84464,D_ORPHA:382
G_7407,D_OMIM:618830
G_4694,D_ORPHA:231512
G_4893,D_OMIM:600987
G_8518,D_ORPHA:714652
G_51010,D_OMIM:617862
G_9851,D_ORPHA:1187
G_7879,D_OMIM:180000
G_8204,D_ORPHA:101068
G_9152,D_OMIM:605429
G_2890,D_ORPHA:3000
G_23019,D_OMIM:618555
G_400916,D_OMIM:240900
G_3040,D_OMIM:619061
G_8091,D_OMIM:619312
G_283677,D_ORPHA:200421
G_401474,D_ORPHA:300333
G_2294,D_OMIM:273300
G_7030,D_OMIM:619934
G_80308,D_OMIM:619479
G_497661,D_OMIM:613265
G_4000,D_ORPHA:369913
G_57654,D_OMIM:618866
G_5148,D_OMIM:618218
G_55130,D_ORPHA:228374
G_7299,D_ORPHA:216986
G_580,D_ORPHA:33572
G_57728,D_ORPHA:696904
G_353238,D_OMIM:105250
G_2058,D_OMIM:613287
G_5309,D_ORPHA:448242
G_284086,D_ORPHA:391397
G_8398,D_OMIM:301060
G_2260,D_OMIM:600803
G_4016,D_OMIM:175700
G_134701,D_ORPHA:52417
G_25821,D_OMIM:620703
G_411,D_ORPHA:1873
G_3188,D_OMIM:610313
G_25929,D_OMIM:300067
G_7827,D_ORPHA:468620
G_22983,D_ORPHA:692173
G_27185,D_OMIM:121900
G_100127206,D_ORPHA:86813
G_54902,D_OMIM:619079
G_9015,D_ORPHA:488191
G_283,D_OMIM:301074
G_8318,D_OMIM:610915
G_92579,D_OMIM:614401
G_3694,D_ORPHA:52416
G_9742,D_OMIM:614470
G_4763,D_ORPHA:572354
G_9409,D_OMIM:617976
G_55214,D_ORPHA:85410
G_84265,D_ORPHA:2377
G_135228,D_OMIM:300209
G_56521,D_ORPHA:457
G_91452,D_OMIM:614340
G_83449,D_OMIM:617875
G_5981,D_OMIM:616897
G_51128,D_OMIM:619281
G_54532,D_ORPHA:443988
G_9466,D_OMIM:616087
G_10617,D_OMIM:300842
G_92154,D_OMIM:621562
G_26191,D_ORPHA:443167
G_7291,D_ORPHA:402023
G_343637,D_OMIM:271700
G_168667,D_OMIM:254300
G_64780,D_ORPHA:370924
G_4330,D_OMIM:620023
G_29922,D_OMIM:620450
G_84548,D_OMIM:130010
G_2121,D_ORPHA:206599
G_64682,D_OMIM:300009
G_6387,D_ORPHA:247676
G_2947,D_OMIM:211800
G_7494,D_OMIM:618972
G_4131,D_OMIM:301081
G_147183,D_ORPHA:276435
G_2705,D_ORPHA:33355
G_56978,D_ORPHA:519388
G_51750,D_ORPHA:145
G_55149,D_OMIM:257400
G_284656,D_OMIM:617664
G_2184,D_ORPHA:352670
G_11285,D_ORPHA:251671
G_7259,D_OMIM:617952
G_2767,D_OMIM:301054
G_1630,D_OMIM:133700
G_55129,D_OMIM:611451
G_4566,D_OMIM:617592
G_146754,D_OMIM:610682
G_84790,D_OMIM:605013
G_9569,D_OMIM:616326
G_84888,D_OMIM:254090
G_345643,D_OMIM:618198
G_29127,D_ORPHA:849
G_845,D_OMIM:161050
G_1413,D_OMIM:613099
G_4353,D_OMIM:617557
G_84100,D_ORPHA:79100
G_80114,D_OMIM:620367
G_1962,D_OMIM:231950
G_401,D_OMIM:620333
G_2355,D_ORPHA:93476
G_55858,D_OMIM:618506
G_224,D_OMIM:619375
G_4000,D_OMIM:619803
G_84699,D_OMIM:618249
G_6868,D_OMIM:614963
G_1548,D_ORPHA:269008
G_405753,D_OMIM:618456
G_340419,D_OMIM:616345
G_80704,D_OMIM:269160
G_8242,D_OMIM:216820
G_55270,D_ORPHA:79100
G_5373,D_OMIM:618089
G_58497,D_ORPHA:64752
G_1436,D_OMIM:615723
G_3675,D_ORPHA:47044
G_1756,D_ORPHA:445038
G_135,D_ORPHA:2785
G_8087,D_ORPHA:500144
G_23443,D_OMIM:265050
G_8626,D_OMIM:619708
G_56052,D_OMIM:621424
