node1,node2,label
G_5889,D_OMIM:614279,0
G_9739,D_OMIM:618832,1
G_9256,D_ORPHA:101150,1
G_5428,D_OMIM:607459,1
G_267,D_OMIM:301148,0
G_8823,D_ORPHA:2498,1
G_11020,D_OMIM:615996,1
G_84816,D_OMIM:616732,1
G_84701,D_OMIM:619232,0
G_7994,D_OMIM:161200,0
G_23769,D_OMIM:182000,0
G_5048,D_ORPHA:231108,0
G_610,D_OMIM:602477,1
G_51103,D_OMIM:300985,0
G_64374,D_OMIM:136680,0
G_79631,D_OMIM:156200,0
G_10013,D_OMIM:300863,1
G_4285,D_OMIM:118200,0
G_51621,D_ORPHA:261619,0
G_51109,D_OMIM:618908,0
G_10683,D_OMIM:277300,1
G_57007,D_OMIM:619215,1
G_11311,D_ORPHA:369852,1
G_51592,D_ORPHA:2412,1
G_6305,D_OMIM:619522,0
G_4597,D_OMIM:225060,0
G_8438,D_OMIM:618393,0
G_2737,D_ORPHA:93322,1
G_6910,D_ORPHA:101016,1
G_84230,D_OMIM:621056,1
G_6496,D_ORPHA:280195,1
G_2936,D_ORPHA:169467,0
G_22999,D_ORPHA:219,0
G_2108,D_ORPHA:394529,1
G_5091,D_ORPHA:353308,1
G_3454,D_OMIM:619935,1
G_84936,D_ORPHA:391487,0
G_7547,D_OMIM:621372,0
G_83475,D_OMIM:620066,1
G_9742,D_OMIM:177650,0
G_5087,D_OMIM:617641,1
G_4485,D_ORPHA:171,1
G_1353,D_OMIM:620275,1
G_1415,D_ORPHA:98985,1
G_4318,D_ORPHA:157820,0
G_91461,D_OMIM:270400,0
G_27316,D_OMIM:300238,1
G_727897,D_ORPHA:435651,0
G_473,D_ORPHA:319569,0
G_8471,D_ORPHA:92050,0
G_26058,D_OMIM:618476,0
G_866,D_OMIM:605814,0
G_1421,D_OMIM:613690,0
G_116442,D_ORPHA:777,1
G_10585,D_OMIM:614389,0
G_2077,D_ORPHA:182050,0
G_26047,D_ORPHA:352403,0
G_4000,D_ORPHA:168796,1
G_361,D_OMIM:620448,1
G_1501,D_OMIM:621140,0
G_7716,D_ORPHA:35107,0
G_64841,D_OMIM:301013,0
G_200576,D_ORPHA:314667,0
G_178,D_ORPHA:93561,0
G_56975,D_OMIM:610758,0
G_3848,D_OMIM:620148,1
G_2562,D_OMIM:301099,0
G_7171,D_ORPHA:568,0
G_26060,D_OMIM:621129,0
G_80025,D_ORPHA:216873,1
G_3815,D_ORPHA:280785,1
G_1642,D_OMIM:615092,0
G_84466,D_OMIM:612674,0
G_26258,D_OMIM:174000,0
G_1638,D_ORPHA:597733,1
G_6736,D_ORPHA:2138,1
G_56259,D_ORPHA:2136,0
G_1743,D_OMIM:616854,0
G_3265,D_ORPHA:2612,1
G_56916,D_OMIM:129200,1
G_54084,D_OMIM:619026,0
G_170692,D_ORPHA:369970,1
G_57282,D_ORPHA:99940,0
G_7545,D_ORPHA:269215,1
G_5580,D_OMIM:256600,0
G_10560,D_OMIM:249270,1
G_4221,D_OMIM:300244,0
G_2495,D_OMIM:615517,1
G_5922,D_ORPHA:477774,0
G_21,D_ORPHA:99976,0
G_10734,D_OMIM:619672,1
G_7874,D_ORPHA:643538,1
G_7515,D_OMIM:617898,0
G_83552,D_ORPHA:35612,1
G_5718,D_OMIM:137600,0
G_81545,D_ORPHA:139525,1
G_5664,D_ORPHA:314786,0
G_773,D_OMIM:141500,1
G_84342,D_ORPHA:527450,0
G_10008,D_OMIM:253600,0
G_23592,D_ORPHA:1879,1
G_83932,D_OMIM:616200,1
G_112812,D_ORPHA:496756,0
G_28755,D_OMIM:300419,0
G_6868,D_ORPHA:667662,0
G_4869,D_ORPHA:300865,1
G_51081,D_ORPHA:457223,1
G_3791,D_OMIM:300942,0
G_144165,D_OMIM:605021,0
G_8867,D_ORPHA:2828,1
G_2034,D_ORPHA:324299,1
G_57647,D_ORPHA:983,1
G_29119,D_ORPHA:293899,1
G_875,D_OMIM:620294,0
G_10381,D_OMIM:614039,1
G_9990,D_OMIM:218000,1
G_57057,D_OMIM:619453,0
G_6892,D_ORPHA:34592,1
G_151648,D_ORPHA:435988,1
G_6731,D_ORPHA:314399,1
G_79258,D_ORPHA:399086,0
G_392617,D_OMIM:617626,0
G_5073,D_OMIM:611092,0
G_2260,D_ORPHA:93258,1
G_57680,D_OMIM:614128,0
G_1028,D_OMIM:617752,0
G_23432,D_OMIM:614706,0
G_259232,D_OMIM:615419,1
G_3208,D_OMIM:214110,0
G_4016,D_OMIM:177650,1
G_9882,D_OMIM:619582,0
G_29078,D_OMIM:618237,1
G_284058,D_OMIM:610443,1
G_1297,D_ORPHA:139512,0
G_8443,D_ORPHA:2587,0
G_196385,D_ORPHA:137893,1
G_5728,D_ORPHA:145,1
G_219285,D_ORPHA:619367,1
G_57465,D_ORPHA:352587,1
G_57680,D_OMIM:615907,0
G_4952,D_ORPHA:93623,1
G_2642,D_OMIM:617315,0
G_547,D_OMIM:614255,1
G_2202,D_ORPHA:75376,1
G_6144,D_OMIM:272300,0
G_4092,D_OMIM:609265,0
G_25970,D_OMIM:616138,0
G_10137,D_OMIM:611064,0
G_10117,D_ORPHA:100031,1
G_2200,D_ORPHA:2833,1
G_3195,D_ORPHA:99861,1
G_122402,D_OMIM:618110,1
G_1537,D_OMIM:617166,0
G_56154,D_OMIM:611087,0
G_7855,D_OMIM:615617,0
G_117156,D_ORPHA:693647,0
G_9381,D_ORPHA:480,0
G_55294,D_ORPHA:1394,0
G_799,D_OMIM:166710,1
G_4598,D_ORPHA:29,1
G_581,D_OMIM:609218,0
G_84896,D_OMIM:619970,0
G_84919,D_ORPHA:391408,1
G_79925,D_ORPHA:276234,1
G_5456,D_ORPHA:90641,1
G_4205,D_OMIM:607136,0
G_9215,D_ORPHA:370968,1
G_819,D_ORPHA:226307,0
G_5424,D_OMIM:615381,1
G_118856,D_ORPHA:254334,0
G_1261,D_ORPHA:1872,1
G_2068,D_ORPHA:220295,1
G_286204,D_OMIM:616044,0
G_6045,D_ORPHA:183675,0
G_23396,D_ORPHA:98990,0
G_1380,D_ORPHA:3042,0
G_5156,D_OMIM:607685,1
G_191,D_OMIM:613752,1
G_8243,D_OMIM:605275,0
G_10233,D_OMIM:615122,0
G_10382,D_ORPHA:284247,0
G_6139,D_OMIM:608629,0
G_4000,D_OMIM:248370,1
G_10225,D_OMIM:615515,0
G_220,D_ORPHA:35612,1
G_775,D_OMIM:272120,0
G_28982,D_OMIM:609033,1
G_643641,D_ORPHA:715140,0
G_29954,D_OMIM:613156,1
G_43,D_ORPHA:157954,0
G_83478,D_OMIM:186500,0
G_3273,D_OMIM:613116,1
G_8200,D_ORPHA:3237,1
G_5897,D_ORPHA:276556,0
G_861,D_ORPHA:521,1
G_9154,D_ORPHA:98808,0
G_25929,D_OMIM:618242,0
G_7490,D_ORPHA:242,1
G_84665,D_ORPHA:171881,1
G_22800,D_OMIM:602093,0
G_5830,D_ORPHA:912,1
G_51218,D_OMIM:616860,1
G_161497,D_OMIM:612997,1
G_9227,D_OMIM:225400,0
G_3300,D_OMIM:607677,0
G_387700,D_OMIM:612018,1
G_57539,D_OMIM:619781,0
G_3795,D_ORPHA:319308,0
G_51008,D_OMIM:620145,0
G_63895,D_ORPHA:707937,1
G_112858,D_ORPHA:2065,1
G_1825,D_OMIM:613102,1
G_9031,D_ORPHA:94122,0
G_29128,D_OMIM:612422,0
G_6439,D_OMIM:613391,0
G_25778,D_OMIM:610805,1
G_55814,D_ORPHA:166087,0
G_55806,D_OMIM:203655,1
G_4574,D_ORPHA:663,1
G_6872,D_ORPHA:53351,1
G_55689,D_ORPHA:403,0
G_23590,D_ORPHA:254898,1
G_6121,D_ORPHA:664,0
G_731,D_OMIM:613790,1
G_55714,D_ORPHA:98938,1
G_4680,D_ORPHA:393,0
G_163175,D_ORPHA:280270,0
G_50,D_ORPHA:98676,1
G_8913,D_ORPHA:402041,0
G_2253,D_OMIM:617809,0
G_959,D_OMIM:184252,0
G_11281,D_OMIM:601952,0
G_55081,D_OMIM:617927,1
G_10144,D_OMIM:618183,0
G_8701,D_OMIM:611884,1
G_1593,D_OMIM:611804,0
G_25915,D_OMIM:618240,1
G_2299,D_OMIM:274600,1
G_841,D_OMIM:114550,1
G_9581,D_ORPHA:238523,1
G_4709,D_ORPHA:2609,1
G_1910,D_OMIM:277580,1
G_652,D_OMIM:600625,1
G_6812,D_ORPHA:495818,1
G_56992,D_ORPHA:261323,1
G_1984,D_ORPHA:445038,0
G_22941,D_OMIM:613436,1
G_7555,D_ORPHA:189427,0
G_4790,D_OMIM:616576,1
G_84628,D_ORPHA:306577,0
G_5949,D_ORPHA:497757,0
G_22999,D_OMIM:614915,0
G_6928,D_ORPHA:261265,1
G_50814,D_ORPHA:98969,0
G_5651,D_ORPHA:168601,1
G_6135,D_ORPHA:124,1
G_5081,D_OMIM:615878,0
G_54583,D_OMIM:609070,1
G_7075,D_OMIM:618569,0
G_8879,D_OMIM:600971,0
G_9533,D_ORPHA:88637,1
G_6557,D_OMIM:601678,1
G_5159,D_OMIM:228550,1
G_23503,D_OMIM:602491,0
G_2531,D_ORPHA:79404,0
G_27229,D_OMIM:616108,0
G_6513,D_OMIM:601042,1
G_9699,D_OMIM:613347,0
G_10046,D_OMIM:301142,0
G_8812,D_ORPHA:600668,1
G_362,D_OMIM:616335,0
G_54496,D_OMIM:619441,0
G_128178,D_OMIM:614940,1
G_1794,D_OMIM:194080,0
G_135228,D_OMIM:300209,0
G_84679,D_OMIM:160150,0
G_79796,D_OMIM:620703,0
G_2324,D_OMIM:613005,0
G_7043,D_OMIM:180000,0
G_3508,D_OMIM:616155,1
G_6652,D_ORPHA:700508,1
G_11280,D_OMIM:617275,0
G_6555,D_OMIM:603909,0
G_5167,D_OMIM:125853,1
G_29969,D_OMIM:617524,0
G_4728,D_OMIM:620028,0
G_339453,D_OMIM:619306,0
G_2581,D_ORPHA:206436,1
G_4595,D_ORPHA:726,0
G_2972,D_OMIM:602093,0
G_10075,D_OMIM:300909,0
G_5010,D_OMIM:619328,1
G_23534,D_ORPHA:626,0
G_51473,D_ORPHA:84081,1
G_9841,D_OMIM:614069,1
G_23086,D_OMIM:620116,0
G_2978,D_ORPHA:1872,1
G_9101,D_OMIM:219090,1
G_23250,D_OMIM:619810,1
G_1474,D_OMIM:617006,0
G_4534,D_ORPHA:596,1
G_6091,D_OMIM:620305,1
G_79621,D_ORPHA:51,1
G_79583,D_ORPHA:564,1
G_8556,D_ORPHA:90636,1
G_486,D_ORPHA:34528,1
G_1415,D_ORPHA:98994,1
G_3849,D_OMIM:613177,0
G_57156,D_OMIM:268300,0
G_29105,D_OMIM:619101,0
G_257,D_OMIM:300988,0
G_4054,D_ORPHA:969,1
G_2947,D_ORPHA:295197,0
G_3854,D_ORPHA:2309,1
G_79759,D_ORPHA:391646,0
G_70,D_ORPHA:154,1
G_11330,D_ORPHA:180188,0
G_25778,D_OMIM:620210,0
G_8092,D_ORPHA:306542,1
G_10786,D_OMIM:612671,1
G_2138,D_OMIM:166780,1
G_5590,D_OMIM:301116,0
G_6499,D_OMIM:614602,1
G_57105,D_ORPHA:456333,0
G_80025,D_ORPHA:436169,0
G_5325,D_OMIM:601410,1
G_716,D_ORPHA:169147,1
G_2355,D_OMIM:620789,1
G_27249,D_OMIM:620952,1
G_6305,D_OMIM:607346,0
G_10342,D_OMIM:617875,0
G_7124,D_OMIM:620732,0
G_4054,D_OMIM:617809,1
G_100820829,D_OMIM:301132,0
G_3157,D_ORPHA:171700,0
G_4747,D_ORPHA:101085,1
G_166785,D_OMIM:251100,1
G_340990,D_OMIM:182900,0
G_286464,D_ORPHA:137893,1
G_4123,D_ORPHA:528084,1
G_6569,D_OMIM:613388,1
G_4261,D_ORPHA:572,1
G_5157,D_ORPHA:210159,1
G_7297,D_ORPHA:331226,1
G_7355,D_ORPHA:206554,0
G_10203,D_ORPHA:319332,0
G_2006,D_OMIM:613860,0
G_9791,D_OMIM:151050,1
G_6622,D_OMIM:621415,0
G_7273,D_ORPHA:154,1
G_6392,D_ORPHA:210128,0
G_4846,D_OMIM:216340,0
G_5528,D_OMIM:616355,1
G_9630,D_ORPHA:1063,1
G_169026,D_OMIM:125853,1
G_1315,D_ORPHA:633035,1
G_6855,D_OMIM:300802,1
G_2571,D_OMIM:610374,0
G_10092,D_OMIM:601360,0
G_22953,D_OMIM:620880,0
G_85301,D_OMIM:618087,0
G_2033,D_OMIM:615444,0
G_4541,D_ORPHA:93921,0
G_11281,D_OMIM:601583,1
G_4004,D_ORPHA:647815,0
G_116931,D_OMIM:613710,0
G_163183,D_OMIM:608800,0
G_336,D_ORPHA:79399,0
G_23279,D_ORPHA:98881,0
G_54014,D_ORPHA:244,1
G_6262,D_OMIM:115000,1
G_1106,D_OMIM:615369,1
G_51649,D_OMIM:108720,0
G_51259,D_ORPHA:955,0
G_79577,D_OMIM:608266,1
G_112755,D_OMIM:616172,1
G_2821,D_OMIM:617665,0
G_7056,D_OMIM:614486,1
G_10210,D_ORPHA:2754,1
G_2736,D_ORPHA:95494,1
G_1371,D_OMIM:618892,1
G_55691,D_OMIM:618084,0
G_6392,D_OMIM:273750,0
G_1816,D_OMIM:143465,1
G_51704,D_OMIM:620447,1
G_6905,D_ORPHA:100050,0
G_5921,D_OMIM:616814,0
G_3078,D_OMIM:603075,1
G_6229,D_OMIM:610377,0
G_7319,D_ORPHA:163956,1
G_56171,D_ORPHA:662207,0
G_112744,D_ORPHA:157846,0
G_142678,D_OMIM:619267,0
G_3769,D_OMIM:131900,0
G_5087,D_ORPHA:585956,1
G_55687,D_OMIM:613070,1
G_9158,D_ORPHA:500095,1
G_2192,D_ORPHA:230857,0
G_84699,D_OMIM:619324,1
G_7552,D_OMIM:300803,1
G_5122,D_OMIM:619528,0
G_3070,D_ORPHA:2268,1
G_790955,D_ORPHA:1460,1
G_4722,D_OMIM:618230,1
G_6103,D_OMIM:615431,0
G_2998,D_ORPHA:93110,0
G_8506,D_OMIM:618328,0
G_10056,D_ORPHA:420561,0
G_6622,D_OMIM:168601,1
G_5063,D_OMIM:619758,0
G_153201,D_ORPHA:42062,1
G_6647,D_OMIM:618167,0
G_51490,D_ORPHA:71212,0
G_3708,D_ORPHA:1065,1
G_3155,D_OMIM:300914,0
G_50615,D_ORPHA:26793,0
G_7171,D_ORPHA:85294,0
G_1630,D_ORPHA:2744,1
G_9681,D_OMIM:620504,1
G_1615,D_OMIM:615281,1
G_80207,D_ORPHA:67047,1
G_1298,D_OMIM:614665,0
G_4838,D_OMIM:607330,0
G_80270,D_OMIM:617480,0
G_6334,D_ORPHA:352582,1
G_4519,D_ORPHA:104,1
G_6101,D_OMIM:215140,0
G_9370,D_ORPHA:2874,0
G_87178,D_OMIM:614932,1
G_199857,D_OMIM:619031,1
G_10457,D_ORPHA:93400,0
G_123264,D_ORPHA:2116,0
G_55165,D_OMIM:612712,0
G_5015,D_OMIM:610125,1
G_23324,D_ORPHA:695110,1
G_50,D_OMIM:613731,0
G_1621,D_OMIM:223360,1
G_9860,D_OMIM:621233,0
G_1185,D_OMIM:610125,0
G_1832,D_ORPHA:50942,1
G_8823,D_OMIM:309630,1
G_6514,D_ORPHA:100031,0
G_5257,D_OMIM:254800,0
G_5158,D_OMIM:613801,1
G_64783,D_ORPHA:2394,0
G_4718,D_OMIM:619816,0
G_259236,D_ORPHA:90636,1
G_79736,D_OMIM:615849,0
G_3612,D_ORPHA:251877,0
G_9997,D_ORPHA:98619,1
G_3207,D_OMIM:619350,0
G_1280,D_ORPHA:85198,1
G_11117,D_OMIM:621266,0
G_6576,D_ORPHA:98914,1
G_268,D_OMIM:261550,1
G_9459,D_OMIM:615424,0
G_2254,D_OMIM:613873,0
G_1294,D_OMIM:607523,1
G_23230,D_OMIM:617606,0
G_5805,D_ORPHA:13,1
G_5699,D_ORPHA:269001,0
G_3914,D_ORPHA:79402,1
G_6455,D_OMIM:613075,0
G_84946,D_ORPHA:404476,0
G_79783,D_OMIM:618075,0
G_132884,D_OMIM:225500,1
G_4541,D_OMIM:540000,1
G_8443,D_ORPHA:618,0
G_4615,D_ORPHA:79145,0
G_268,D_ORPHA:697417,0
G_4607,D_ORPHA:54260,1
G_83990,D_OMIM:114480,1
G_2710,D_ORPHA:284411,1
G_23095,D_OMIM:618307,0
G_7050,D_OMIM:616733,0
G_197322,D_OMIM:614265,1
G_55624,D_ORPHA:370959,1
G_3851,D_ORPHA:714096,0
G_150365,D_OMIM:614023,0
G_10551,D_OMIM:601277,0
G_6295,D_OMIM:613758,1
G_4140,D_OMIM:618283,1
G_3596,D_OMIM:300986,0
G_2780,D_ORPHA:93473,0
G_241,D_OMIM:601367,1
G_6608,D_OMIM:605462,1
G_207063,D_OMIM:301133,1
G_92154,D_ORPHA:857,0
G_3930,D_ORPHA:163717,0
G_3664,D_ORPHA:199302,1
G_84790,D_OMIM:619462,0
G_2523,D_OMIM:216100,0
G_64788,D_OMIM:103500,0
G_90332,D_OMIM:620943,1
G_4729,D_OMIM:618229,1
G_7036,D_OMIM:243700,0
G_64240,D_ORPHA:101102,0
G_51528,D_ORPHA:79406,0
G_2317,D_ORPHA:56305,1
G_1595,D_ORPHA:324294,0
G_6687,D_ORPHA:99013,1
G_56915,D_ORPHA:641361,1
G_7504,D_ORPHA:59306,1
G_54899,D_ORPHA:536,1
G_4179,D_ORPHA:244242,1
G_1807,D_OMIM:222748,1
G_123264,D_ORPHA:248340,0
G_139818,D_OMIM:615402,0
G_374354,D_OMIM:619799,0
G_2066,D_OMIM:615577,0
G_344018,D_ORPHA:243,1
G_57498,D_OMIM:619501,1
G_29072,D_ORPHA:585936,0
G_1841,D_OMIM:619847,1
G_59341,D_ORPHA:86820,1
G_2876,D_OMIM:614164,1
G_28958,D_OMIM:611302,0
G_130951,D_OMIM:617439,0
G_1508,D_OMIM:616172,0
G_118856,D_OMIM:620154,0
G_54967,D_ORPHA:79239,0
G_5193,D_OMIM:614859,1
G_729991,D_OMIM:135100,0
G_4998,D_OMIM:206200,0
G_1938,D_OMIM:619155,0
G_117156,D_OMIM:618286,0
G_4485,D_OMIM:618431,0
G_123606,D_ORPHA:261183,1
G_1729,D_OMIM:621065,0
G_4256,D_OMIM:605039,0
G_388551,D_ORPHA:90636,1
G_1718,D_ORPHA:35107,1
G_23189,D_OMIM:614433,0
G_80210,D_OMIM:225280,0
G_9785,D_ORPHA:2573,0
G_5148,D_ORPHA:791,1
G_7809,D_OMIM:617088,0
G_23155,D_OMIM:620814,0
G_8482,D_ORPHA:536,0
G_54888,D_OMIM:611091,1
G_374879,D_ORPHA:53693,0
G_219854,D_ORPHA:399096,0
G_2911,D_ORPHA:404507,1
G_6720,D_ORPHA:388,1
G_2317,D_OMIM:108721,1
G_57192,D_OMIM:187000,0
G_959,D_ORPHA:101088,1
G_27235,D_ORPHA:98933,1
G_26827,D_ORPHA:1658,0
G_51103,D_ORPHA:2609,1
G_10082,D_OMIM:617638,0
G_253738,D_OMIM:607941,0
G_6872,D_OMIM:613092,0
G_23102,D_OMIM:613690,0
G_1406,D_OMIM:120970,1
G_1302,D_OMIM:214350,0
G_4125,D_OMIM:248500,1
G_8665,D_OMIM:618295,1
G_20,D_OMIM:609820,0
G_5624,D_OMIM:615108,0
G_26276,D_OMIM:620009,1
G_4595,D_OMIM:608456,1
G_4179,D_ORPHA:544472,1
G_6853,D_ORPHA:447974,0
G_71,D_ORPHA:98944,1
G_55214,D_OMIM:182980,0
G_79944,D_OMIM:620007,0
G_10681,D_OMIM:113650,0
G_3373,D_OMIM:618459,0
G_59,D_ORPHA:2573,1
G_8815,D_OMIM:614008,1
G_54517,D_ORPHA:52055,0
G_207,D_OMIM:618555,0
G_4281,D_ORPHA:2745,1
G_3514,D_OMIM:108985,0
G_55210,D_OMIM:618557,0
G_1182,D_ORPHA:528084,1
G_5205,D_ORPHA:69665,1
G_8831,D_OMIM:612621,1
G_8482,D_ORPHA:98761,0
G_23325,D_ORPHA:478042,0
G_3043,D_OMIM:184255,0
G_26608,D_OMIM:619909,0
G_5321,D_OMIM:615489,0
G_203068,D_ORPHA:2505,1
G_4137,D_OMIM:610199,0
G_55366,D_OMIM:226300,0
G_7161,D_ORPHA:99741,0
G_5896,D_ORPHA:157949,1
G_10483,D_OMIM:613551,0
G_10526,D_OMIM:616835,0
G_208,D_OMIM:618883,0
G_6513,D_OMIM:618302,0
G_181,D_OMIM:601665,1
G_1291,D_OMIM:601718,0
G_22820,D_OMIM:620983,1
G_5925,D_ORPHA:357034,1
G_2072,D_OMIM:615272,1
G_466,D_ORPHA:329802,0
G_5699,D_ORPHA:401830,0
G_4036,D_ORPHA:293964,0
G_6736,D_ORPHA:689822,0
G_1717,D_ORPHA:818,1
G_3851,D_OMIM:614291,0
G_1471,D_OMIM:105150,1
G_675,D_ORPHA:145,1
G_56652,D_OMIM:610733,0
G_4330,D_ORPHA:263662,1
G_8216,D_OMIM:615422,0
G_7137,D_ORPHA:154,1
G_283375,D_OMIM:301030,0
G_22978,D_ORPHA:79113,0
G_949,D_OMIM:620782,0
G_4538,D_OMIM:180105,0
G_6477,D_ORPHA:528084,1
G_54361,D_ORPHA:139466,1
G_81848,D_OMIM:146110,1
G_5156,D_ORPHA:585877,1
G_1280,D_OMIM:150600,1
G_11132,D_ORPHA:79345,0
G_7802,D_OMIM:620354,1
G_5449,D_ORPHA:496756,0
G_28982,D_ORPHA:88628,1
G_1588,D_ORPHA:495875,0
G_84188,D_OMIM:619338,1
G_23067,D_OMIM:619000,1
G_2629,D_OMIM:602080,0
G_9533,D_OMIM:616494,1
G_5873,D_OMIM:227650,0
G_191,D_ORPHA:88618,1
G_6899,D_OMIM:192430,1
G_85476,D_OMIM:613192,0
G_4683,D_OMIM:609135,1
G_79581,D_ORPHA:572543,1
G_3977,D_OMIM:617885,0
G_197322,D_ORPHA:435930,0
G_3043,D_ORPHA:231226,1
G_165829,D_OMIM:620551,1
G_348,D_ORPHA:412,1
G_10716,D_ORPHA:528084,1
G_2702,D_OMIM:620250,0
G_51362,D_OMIM:211500,0
G_51399,D_OMIM:615398,0
G_64856,D_OMIM:619216,1
G_3714,D_OMIM:614521,0
G_10736,D_ORPHA:488437,1
G_9463,D_OMIM:617695,0
G_6023,D_OMIM:618195,0
G_4567,D_ORPHA:324525,1
G_3161,D_OMIM:114480,1
G_30813,D_OMIM:620785,0
G_145173,D_OMIM:255110,0
G_4694,D_OMIM:202010,0
G_8625,D_OMIM:615120,0
G_2132,D_OMIM:217800,0
G_4174,D_OMIM:618659,0
G_10456,D_OMIM:610738,1
G_3955,D_OMIM:606483,0
G_337,D_ORPHA:99989,0
G_85021,D_OMIM:617916,1
G_51098,D_ORPHA:50943,0
G_5921,D_ORPHA:693907,1
G_55791,D_OMIM:102900,0
G_79823,D_ORPHA:238523,1
G_1130,D_ORPHA:370927,0
G_5116,D_OMIM:210720,1
G_51475,D_OMIM:184450,0
G_11277,D_ORPHA:247691,1
G_7175,D_ORPHA:146,1
G_4683,D_ORPHA:647,1
G_219972,D_ORPHA:330050,0
G_9474,D_ORPHA:75377,0
G_4566,D_ORPHA:551,1
G_8820,D_ORPHA:478,1
G_6123,D_ORPHA:659396,0
G_7841,D_ORPHA:79330,1
G_169792,D_ORPHA:79118,1
G_51013,D_OMIM:619096,0
G_5159,D_ORPHA:363665,1
G_9928,D_OMIM:617914,1
G_1415,D_ORPHA:98984,1
G_158326,D_OMIM:608980,1
G_3815,D_ORPHA:158778,1
G_22,D_ORPHA:166073,0
G_79659,D_OMIM:277900,0
G_7167,D_ORPHA:486,0
G_6091,D_OMIM:620303,1
G_29925,D_OMIM:617008,0
G_84300,D_OMIM:614800,0
G_7039,D_OMIM:300376,0
G_5889,D_OMIM:613399,1
G_11043,D_OMIM:300928,1
G_81839,D_ORPHA:3027,1
G_2720,D_OMIM:230500,1
G_56098,D_ORPHA:436252,0
G_2110,D_OMIM:614891,0
G_26523,D_OMIM:620292,1
G_5910,D_ORPHA:101150,0
G_3981,D_ORPHA:1507,0
G_686,D_OMIM:616947,0
G_5081,D_ORPHA:99756,1
G_8467,D_ORPHA:457395,0
G_4597,D_OMIM:614714,1
G_199720,D_OMIM:617988,0
G_29880,D_ORPHA:730,1
G_9071,D_ORPHA:308712,0
G_3236,D_ORPHA:295203,1
G_6572,D_ORPHA:34516,0
G_5430,D_ORPHA:708208,1
G_2904,D_ORPHA:53271,0
G_6468,D_ORPHA:662172,0
G_53371,D_ORPHA:225154,1
G_9640,D_ORPHA:83472,1
G_9103,D_OMIM:617258,0
G_5250,D_ORPHA:91130,1
G_9681,D_ORPHA:98784,1
G_55777,D_ORPHA:178469,1
G_5468,D_ORPHA:251579,1
G_3547,D_OMIM:300888,1
G_23592,D_ORPHA:363722,0
G_8822,D_ORPHA:478,1
G_23025,D_OMIM:601887,0
G_1737,D_OMIM:245348,1
G_84433,D_ORPHA:357237,1
G_4000,D_ORPHA:280365,1
G_23742,D_ORPHA:401835,0
G_1380,D_ORPHA:228169,0
G_57222,D_ORPHA:370348,0
G_3551,D_OMIM:618204,1
G_1280,D_OMIM:151210,1
G_3293,D_OMIM:609283,0
G_56603,D_OMIM:614416,1
G_23765,D_ORPHA:79503,0
G_9158,D_OMIM:621099,0
G_26137,D_ORPHA:391307,0
G_7133,D_ORPHA:3162,1
G_2590,D_OMIM:618885,1
G_23223,D_ORPHA:411788,0
G_2483,D_ORPHA:331226,0
G_5979,D_OMIM:162300,1
G_9653,D_OMIM:618567,0
G_5095,D_ORPHA:35,1
G_64780,D_OMIM:620366,0
G_196,D_OMIM:621381,0
G_22871,D_OMIM:619817,0
G_6391,D_ORPHA:44890,1
G_4744,D_OMIM:607831,0
G_91869,D_ORPHA:3463,0
G_57644,D_ORPHA:664726,0
G_64324,D_ORPHA:228415,1
G_284403,D_OMIM:604317,1
G_7097,D_OMIM:621381,0
G_999,D_ORPHA:199306,1
G_79867,D_ORPHA:455,0
G_1615,D_OMIM:187600,0
G_8364,D_OMIM:619758,1
G_5582,D_OMIM:103900,0
G_55107,D_OMIM:208250,0
G_63901,D_OMIM:210000,0
G_55628,D_OMIM:269880,0
G_54800,D_OMIM:617294,1
G_84916,D_ORPHA:2612,0
G_114971,D_OMIM:618958,0
G_9644,D_ORPHA:252212,1
G_9901,D_ORPHA:436141,0
G_22837,D_ORPHA:88639,0
G_10395,D_OMIM:114500,1
G_11277,D_ORPHA:536,1
G_26115,D_OMIM:111300,0
G_201625,D_ORPHA:95706,0
G_2348,D_ORPHA:91481,0
G_59341,D_ORPHA:85169,1
G_4081,D_OMIM:613471,0
G_9365,D_ORPHA:306661,1
G_2629,D_OMIM:168600,1
G_3796,D_OMIM:608470,0
G_25828,D_ORPHA:478029,1
G_1854,D_OMIM:619149,0
G_11081,D_ORPHA:101089,0
G_51163,D_OMIM:278800,0
G_9731,D_OMIM:619988,1
G_3643,D_OMIM:262190,1
G_34,D_OMIM:201450,1
G_7466,D_OMIM:125853,1
G_4486,D_OMIM:617075,1
G_375387,D_OMIM:617983,0
G_84081,D_OMIM:620001,1
G_23394,D_OMIM:615873,1
G_81609,D_OMIM:621591,1
G_3827,D_ORPHA:599418,1
G_9180,D_OMIM:607151,0
G_30008,D_OMIM:600138,0
G_23590,D_OMIM:614651,1
G_3043,D_ORPHA:699822,1
G_6134,D_ORPHA:636970,0
G_8842,D_OMIM:608051,1
G_5245,D_OMIM:601539,0
G_10878,D_OMIM:620490,0
G_7157,D_ORPHA:99757,1
G_6597,D_ORPHA:231108,1
G_116028,D_ORPHA:700497,0
G_8858,D_OMIM:106100,0
G_56983,D_OMIM:616346,0
G_121214,D_OMIM:251900,0
G_23432,D_OMIM:618512,0
G_1476,D_ORPHA:2856,0
G_3981,D_ORPHA:552,0
